Lexical_Feature,Criterion,Category,Correlation_Trend,Significant_Changes_raw,Alpha_raw,N_Eligible_Comparisons_raw,Significant_Changes_bonf_full_vs_rest,Alpha_bonf_full_vs_rest,N_Eligible_Comparisons_bonf_full_vs_rest,Significant_Changes_bonf_parts_only,Alpha_bonf_parts_only,N_Eligible_Comparisons_bonf_parts_only,Significant_Changes_bonf_all,Alpha_bonf_all,N_Eligible_Comparisons_bonf_all
proportion_SYM,Langage Négatif,pos_tag_density,"full:-0.19 (p=0.074) → beginning:-0.09 (p=0.422) ↑, middle:-0.14 (p=0.195) ↑, end:-0.12 (p=0.250) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
proportion_SYM,Métaphore,pos_tag_density,"full:-0.40 (p=0.000) → beginning:-0.36 (p=0.001) ↑, middle:-0.24 (p=0.026) ↑, end:-0.16 (p=0.132) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
proportion_SYM,Discours,pos_tag_density,"full:-0.14 (p=0.190) → beginning:0.10 (p=0.332) ↑, middle:-0.09 (p=0.425) ↑, end:-0.25 (p=0.018) ↓",beginning_vs_end,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
proportion_SYM,L'introduction,pos_tag_density,"full:-0.06 (p=0.553) → beginning:0.16 (p=0.134) ↑, middle:-0.03 (p=0.811) ↑, end:-0.25 (p=0.018) ↓",beginning_vs_end,0.05,6,,0.01667,3,beginning_vs_end,0.01667,3,beginning_vs_end,0.00833,6
proportion_SYM,La conclusion,pos_tag_density,"full:-0.05 (p=0.667) → beginning:0.06 (p=0.559) ↑, middle:0.05 (p=0.646) ↑, end:-0.21 (p=0.049) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
proportion_SYM,Persuasivité,pos_tag_density,"full:-0.06 (p=0.544) → beginning:0.10 (p=0.334) ↑, middle:-0.00 (p=1.000) ↑, end:-0.20 (p=0.058) ↓",beginning_vs_end,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
proportion_SYM,Clarté du Langage,pos_tag_density,"full:-0.18 (p=0.086) → beginning:0.16 (p=0.128) ↑, middle:-0.10 (p=0.326) ↑, end:-0.24 (p=0.021) ↓",full_vs_beginning; beginning_vs_end,0.05,6,,0.01667,3,beginning_vs_end,0.01667,3,beginning_vs_end,0.00833,6
proportion_SYM,Créativité du discours,pos_tag_density,"full:-0.15 (p=0.149) → beginning:-0.08 (p=0.482) ↑, middle:-0.01 (p=0.962) ↑, end:-0.21 (p=0.047) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
proportion_SYM,Global,pos_tag_density,"full:-0.12 (p=0.246) → beginning:0.18 (p=0.084) ↑, middle:-0.01 (p=0.946) ↑, end:-0.28 (p=0.007) ↓",full_vs_beginning; beginning_vs_end,0.05,6,,0.01667,3,beginning_vs_end,0.01667,3,beginning_vs_end,0.00833,6
proportion_X,Présentation du Sujet,pos_tag_density,"full:-0.20 (p=0.064) → beginning:-0.15 (p=0.165) ↑, middle:-0.25 (p=0.018) ↓, end:0.09 (p=0.397) ↑",middle_vs_end,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
proportion_X,Structure,pos_tag_density,"full:-0.17 (p=0.115) → beginning:-0.07 (p=0.517) ↑, middle:-0.33 (p=0.002) ↓, end:0.12 (p=0.273) ↑",middle_vs_end,0.05,6,,0.01667,3,middle_vs_end,0.01667,3,middle_vs_end,0.00833,6
proportion_X,Niveau de Langue,pos_tag_density,"full:-0.03 (p=0.756) → beginning:0.07 (p=0.487) ↑, middle:-0.19 (p=0.069) ↓, end:-0.02 (p=0.839) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
proportion_X,Voix Passive,pos_tag_density,"full:-0.24 (p=0.025) → beginning:0.05 (p=0.614) ↑, middle:-0.56 (p=0.000) ↓, end:0.05 (p=0.674) ↑",full_vs_middle; beginning_vs_middle; middle_vs_end,0.05,6,full_vs_middle,0.01667,3,beginning_vs_middle; middle_vs_end,0.01667,3,beginning_vs_middle; middle_vs_end,0.00833,6
proportion_X,Concision,pos_tag_density,"full:-0.21 (p=0.044) → beginning:0.01 (p=0.924) ↑, middle:-0.36 (p=0.001) ↓, end:-0.03 (p=0.781) ↑",beginning_vs_middle; middle_vs_end,0.05,6,,0.01667,3,beginning_vs_middle,0.01667,3,,0.00833,6
proportion_X,Redondance,pos_tag_density,"full:-0.10 (p=0.350) → beginning:0.11 (p=0.310) ↑, middle:-0.42 (p=0.000) ↓, end:0.09 (p=0.397) ↑",full_vs_middle; beginning_vs_middle; middle_vs_end,0.05,6,,0.01667,3,beginning_vs_middle; middle_vs_end,0.01667,3,beginning_vs_middle; middle_vs_end,0.00833,6
proportion_X,Langage Négatif,pos_tag_density,"full:-0.11 (p=0.314) → beginning:0.03 (p=0.748) ↑, middle:-0.12 (p=0.250) ↓, end:-0.14 (p=0.195) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
proportion_X,Métaphore,pos_tag_density,"full:-0.04 (p=0.739) → beginning:-0.08 (p=0.436) ↓, middle:0.10 (p=0.368) ↑, end:-0.16 (p=0.133) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
proportion_X,Discours,pos_tag_density,"full:-0.14 (p=0.199) → beginning:-0.07 (p=0.515) ↑, middle:-0.32 (p=0.002) ↓, end:0.07 (p=0.540) ↑",middle_vs_end,0.05,6,,0.01667,3,middle_vs_end,0.01667,3,,0.00833,6
proportion_X,L'introduction,pos_tag_density,"full:0.05 (p=0.672) → beginning:0.07 (p=0.517) ↑, middle:-0.15 (p=0.172) ↓, end:0.16 (p=0.122) ↑",middle_vs_end,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
proportion_X,La conclusion,pos_tag_density,"full:-0.06 (p=0.562) → beginning:0.00 (p=0.988) ↑, middle:-0.10 (p=0.358) ↓, end:-0.05 (p=0.668) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
proportion_X,Persuasivité,pos_tag_density,"full:0.06 (p=0.567) → beginning:0.05 (p=0.659) ↓, middle:-0.08 (p=0.456) ↓, end:0.21 (p=0.042) ↑",middle_vs_end,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
proportion_X,Clarté du Langage,pos_tag_density,"full:-0.18 (p=0.090) → beginning:0.00 (p=0.969) ↑, middle:-0.35 (p=0.001) ↓, end:0.00 (p=1.000) ↑",beginning_vs_middle,0.05,3,,0.025,2,beginning_vs_middle,0.05,1,beginning_vs_middle,0.01667,3
proportion_X,Créativité du discours,pos_tag_density,"full:-0.08 (p=0.444) → beginning:0.05 (p=0.662) ↑, middle:-0.11 (p=0.313) ↓, end:-0.12 (p=0.257) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
proportion_X,Global,pos_tag_density,"full:-0.17 (p=0.119) → beginning:-0.11 (p=0.315) ↑, middle:-0.14 (p=0.185) ↑, end:-0.01 (p=0.946) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_per_sentence,Présentation du Sujet,transitions,"full:0.12 (p=0.257) → beginning:0.07 (p=0.533) ↓, middle:0.11 (p=0.312) ↓, end:0.07 (p=0.529) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_per_sentence,Structure,transitions,"full:0.11 (p=0.299) → beginning:0.07 (p=0.505) ↓, middle:0.12 (p=0.257) ↑, end:0.05 (p=0.619) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_per_sentence,Niveau de Langue,transitions,"full:-0.11 (p=0.297) → beginning:-0.12 (p=0.241) ↓, middle:-0.05 (p=0.657) ↑, end:-0.02 (p=0.866) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_per_sentence,Voix Passive,transitions,"full:0.04 (p=0.713) → beginning:-0.12 (p=0.278) ↓, middle:0.10 (p=0.348) ↑, end:0.08 (p=0.434) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_per_sentence,Concision,transitions,"full:-0.00 (p=0.987) → beginning:-0.11 (p=0.319) ↓, middle:-0.03 (p=0.799) ↓, end:0.15 (p=0.170) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_per_sentence,Redondance,transitions,"full:0.14 (p=0.200) → beginning:0.01 (p=0.917) ↓, middle:0.15 (p=0.173) ↑, end:0.15 (p=0.152) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_per_sentence,Langage Négatif,transitions,"full:0.04 (p=0.678) → beginning:0.06 (p=0.566) ↑, middle:0.04 (p=0.723) ↓, end:0.04 (p=0.675) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_per_sentence,Métaphore,transitions,"full:-0.11 (p=0.313) → beginning:-0.03 (p=0.792) ↑, middle:-0.08 (p=0.439) ↑, end:-0.09 (p=0.385) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_per_sentence,Discours,transitions,"full:-0.04 (p=0.706) → beginning:-0.11 (p=0.292) ↓, middle:-0.00 (p=0.979) ↑, end:0.05 (p=0.649) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_per_sentence,L'introduction,transitions,"full:0.12 (p=0.268) → beginning:0.00 (p=0.984) ↓, middle:0.08 (p=0.453) ↓, end:0.14 (p=0.202) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_per_sentence,La conclusion,transitions,"full:0.01 (p=0.945) → beginning:0.04 (p=0.739) ↑, middle:-0.02 (p=0.866) ↓, end:0.05 (p=0.669) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_per_sentence,Persuasivité,transitions,"full:-0.02 (p=0.819) → beginning:-0.03 (p=0.756) ↓, middle:0.09 (p=0.378) ↑, end:-0.08 (p=0.428) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_per_sentence,Clarté du Langage,transitions,"full:-0.00 (p=0.982) → beginning:-0.06 (p=0.593) ↓, middle:-0.04 (p=0.729) ↓, end:0.11 (p=0.315) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_per_sentence,Créativité du discours,transitions,"full:-0.11 (p=0.287) → beginning:-0.09 (p=0.395) ↑, middle:-0.15 (p=0.167) ↓, end:-0.04 (p=0.714) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_per_sentence,Global,transitions,"full:-0.06 (p=0.592) → beginning:-0.13 (p=0.227) ↓, middle:-0.03 (p=0.807) ↑, end:0.00 (p=0.999) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_number,Présentation du Sujet,transitions,"full:0.19 (p=0.066) → beginning:0.14 (p=0.193) ↓, middle:0.18 (p=0.087) ↓, end:0.08 (p=0.481) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_number,Structure,transitions,"full:0.20 (p=0.059) → beginning:0.14 (p=0.183) ↓, middle:0.20 (p=0.059) ↑, end:0.07 (p=0.512) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_number,Niveau de Langue,transitions,"full:0.01 (p=0.945) → beginning:-0.01 (p=0.948) ↓, middle:-0.05 (p=0.638) ↓, end:0.05 (p=0.636) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_number,Voix Passive,transitions,"full:0.07 (p=0.488) → beginning:-0.06 (p=0.591) ↓, middle:0.12 (p=0.270) ↑, end:0.07 (p=0.502) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_number,Concision,transitions,"full:0.10 (p=0.355) → beginning:-0.06 (p=0.553) ↓, middle:0.02 (p=0.855) ↓, end:0.17 (p=0.119) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_number,Redondance,transitions,"full:0.18 (p=0.086) → beginning:0.03 (p=0.773) ↓, middle:0.12 (p=0.262) ↓, end:0.18 (p=0.096) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_number,Langage Négatif,transitions,"full:-0.02 (p=0.845) → beginning:0.04 (p=0.698) ↑, middle:-0.06 (p=0.590) ↓, end:0.00 (p=0.981) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_number,Métaphore,transitions,"full:0.01 (p=0.926) → beginning:0.15 (p=0.162) ↑, middle:-0.04 (p=0.717) ↓, end:-0.09 (p=0.385) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_number,Discours,transitions,"full:0.23 (p=0.033) → beginning:0.05 (p=0.661) ↓, middle:0.17 (p=0.100) ↓, end:0.19 (p=0.073) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_number,L'introduction,transitions,"full:0.15 (p=0.160) → beginning:0.04 (p=0.731) ↓, middle:0.05 (p=0.615) ↓, end:0.19 (p=0.072) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_number,La conclusion,transitions,"full:0.05 (p=0.667) → beginning:0.04 (p=0.708) ↓, middle:-0.02 (p=0.836) ↓, end:0.12 (p=0.273) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_number,Persuasivité,transitions,"full:0.06 (p=0.561) → beginning:0.05 (p=0.657) ↓, middle:0.14 (p=0.199) ↑, end:-0.05 (p=0.666) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_number,Clarté du Langage,transitions,"full:0.06 (p=0.544) → beginning:0.01 (p=0.899) ↓, middle:-0.03 (p=0.763) ↓, end:0.16 (p=0.127) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_number,Créativité du discours,transitions,"full:0.08 (p=0.441) → beginning:0.09 (p=0.383) ↑, middle:-0.05 (p=0.645) ↓, end:0.09 (p=0.384) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_number,Global,transitions,"full:-0.06 (p=0.593) → beginning:-0.11 (p=0.308) ↓, middle:-0.03 (p=0.747) ↑, end:0.01 (p=0.942) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_similarity_for_neighbour_sentenses,Présentation du Sujet,transitions,"full:-0.11 (p=0.296) → beginning:-0.14 (p=0.183) ↓, middle:-0.02 (p=0.835) ↑, end:0.03 (p=0.799) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_similarity_for_neighbour_sentenses,Structure,transitions,"full:-0.14 (p=0.190) → beginning:0.06 (p=0.582) ↑, middle:-0.01 (p=0.902) ↑, end:-0.15 (p=0.166) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_similarity_for_neighbour_sentenses,Niveau de Langue,transitions,"full:-0.21 (p=0.048) → beginning:-0.07 (p=0.493) ↑, middle:-0.08 (p=0.463) ↑, end:-0.18 (p=0.093) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_similarity_for_neighbour_sentenses,Voix Passive,transitions,"full:-0.03 (p=0.771) → beginning:-0.12 (p=0.275) ↓, middle:0.10 (p=0.347) ↑, end:-0.03 (p=0.775) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_similarity_for_neighbour_sentenses,Concision,transitions,"full:-0.19 (p=0.070) → beginning:0.02 (p=0.874) ↑, middle:-0.10 (p=0.337) ↑, end:-0.16 (p=0.136) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_similarity_for_neighbour_sentenses,Redondance,transitions,"full:-0.27 (p=0.010) → beginning:0.02 (p=0.850) ↑, middle:-0.09 (p=0.401) ↑, end:-0.29 (p=0.006) ↓",beginning_vs_end,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_similarity_for_neighbour_sentenses,Langage Négatif,transitions,"full:-0.08 (p=0.440) → beginning:0.05 (p=0.638) ↑, middle:-0.18 (p=0.094) ↓, end:-0.09 (p=0.425) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_similarity_for_neighbour_sentenses,Métaphore,transitions,"full:-0.23 (p=0.030) → beginning:-0.11 (p=0.308) ↑, middle:-0.02 (p=0.843) ↑, end:-0.28 (p=0.008) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_similarity_for_neighbour_sentenses,Discours,transitions,"full:-0.07 (p=0.487) → beginning:-0.16 (p=0.124) ↓, middle:-0.01 (p=0.944) ↑, end:0.08 (p=0.439) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_similarity_for_neighbour_sentenses,L'introduction,transitions,"full:-0.22 (p=0.034) → beginning:-0.20 (p=0.065) ↑, middle:-0.05 (p=0.647) ↑, end:-0.19 (p=0.079) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_similarity_for_neighbour_sentenses,La conclusion,transitions,"full:-0.09 (p=0.401) → beginning:-0.08 (p=0.467) ↑, middle:0.01 (p=0.925) ↑, end:-0.02 (p=0.869) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_similarity_for_neighbour_sentenses,Persuasivité,transitions,"full:0.05 (p=0.642) → beginning:0.14 (p=0.175) ↑, middle:0.18 (p=0.088) ↑, end:-0.10 (p=0.358) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_similarity_for_neighbour_sentenses,Clarté du Langage,transitions,"full:-0.31 (p=0.003) → beginning:-0.25 (p=0.020) ↑, middle:-0.07 (p=0.502) ↑, end:-0.24 (p=0.021) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_similarity_for_neighbour_sentenses,Créativité du discours,transitions,"full:-0.26 (p=0.012) → beginning:-0.25 (p=0.018) ↑, middle:-0.05 (p=0.609) ↑, end:-0.18 (p=0.085) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transitions_similarity_for_neighbour_sentenses,Global,transitions,"full:-0.08 (p=0.454) → beginning:0.03 (p=0.756) ↑, middle:0.16 (p=0.128) ↑, end:-0.13 (p=0.231) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transition_types_count,Présentation du Sujet,transitions,"full:0.20 (p=0.061) → beginning:0.12 (p=0.280) ↓, middle:0.11 (p=0.324) ↓, end:0.13 (p=0.211) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transition_types_count,Structure,transitions,"full:0.24 (p=0.023) → beginning:0.04 (p=0.698) ↓, middle:0.10 (p=0.348) ↓, end:0.20 (p=0.059) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transition_types_count,Niveau de Langue,transitions,"full:-0.03 (p=0.795) → beginning:0.10 (p=0.365) ↑, middle:-0.06 (p=0.586) ↓, end:0.12 (p=0.257) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transition_types_count,Voix Passive,transitions,"full:0.07 (p=0.529) → beginning:0.09 (p=0.404) ↑, middle:0.08 (p=0.443) ↑, end:0.02 (p=0.874) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transition_types_count,Concision,transitions,"full:0.14 (p=0.197) → beginning:0.01 (p=0.932) ↓, middle:0.08 (p=0.444) ↓, end:0.26 (p=0.015) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transition_types_count,Redondance,transitions,"full:0.20 (p=0.064) → beginning:0.07 (p=0.531) ↓, middle:-0.02 (p=0.871) ↓, end:0.30 (p=0.004) ↑",middle_vs_end,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transition_types_count,Langage Négatif,transitions,"full:0.04 (p=0.735) → beginning:0.05 (p=0.613) ↑, middle:-0.08 (p=0.447) ↓, end:-0.01 (p=0.962) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transition_types_count,Métaphore,transitions,"full:0.09 (p=0.403) → beginning:0.21 (p=0.044) ↑, middle:0.08 (p=0.467) ↓, end:0.01 (p=0.917) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transition_types_count,Discours,transitions,"full:0.08 (p=0.436) → beginning:-0.00 (p=0.973) ↓, middle:0.09 (p=0.399) ↑, end:0.16 (p=0.142) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transition_types_count,L'introduction,transitions,"full:0.17 (p=0.115) → beginning:-0.02 (p=0.845) ↓, middle:0.10 (p=0.354) ↓, end:0.20 (p=0.054) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transition_types_count,La conclusion,transitions,"full:0.15 (p=0.165) → beginning:0.03 (p=0.767) ↓, middle:0.04 (p=0.678) ↓, end:0.12 (p=0.245) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transition_types_count,Persuasivité,transitions,"full:0.09 (p=0.392) → beginning:0.07 (p=0.515) ↓, middle:0.18 (p=0.093) ↑, end:-0.04 (p=0.721) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transition_types_count,Clarté du Langage,transitions,"full:0.10 (p=0.363) → beginning:0.10 (p=0.328) ↑, middle:0.01 (p=0.922) ↓, end:0.29 (p=0.005) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transition_types_count,Créativité du discours,transitions,"full:-0.01 (p=0.952) → beginning:0.16 (p=0.132) ↑, middle:0.07 (p=0.516) ↑, end:0.08 (p=0.450) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
transition_types_count,Global,transitions,"full:-0.03 (p=0.753) → beginning:-0.01 (p=0.912) ↑, middle:-0.01 (p=0.904) ↑, end:-0.02 (p=0.831) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
expletives_count,Présentation du Sujet,transitions,"full:0.09 (p=0.409) → beginning:0.09 (p=0.377) ↑, middle:0.09 (p=0.407) ↑, end:0.02 (p=0.847) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
expletives_count,Structure,transitions,"full:0.03 (p=0.779) → beginning:0.09 (p=0.387) ↑, middle:0.02 (p=0.880) ↓, end:-0.04 (p=0.687) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
expletives_count,Niveau de Langue,transitions,"full:0.14 (p=0.192) → beginning:0.14 (p=0.176) ↑, middle:0.17 (p=0.102) ↑, end:0.01 (p=0.908) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
expletives_count,Voix Passive,transitions,"full:-0.05 (p=0.616) → beginning:0.09 (p=0.402) ↑, middle:0.09 (p=0.420) ↑, end:-0.21 (p=0.048) ↓",beginning_vs_end; middle_vs_end,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
expletives_count,Concision,transitions,"full:0.05 (p=0.619) → beginning:0.05 (p=0.625) ↓, middle:0.12 (p=0.250) ↑, end:-0.01 (p=0.924) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
expletives_count,Redondance,transitions,"full:0.09 (p=0.409) → beginning:0.09 (p=0.377) ↑, middle:0.17 (p=0.103) ↑, end:-0.06 (p=0.561) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
expletives_count,Langage Négatif,transitions,"full:-0.11 (p=0.311) → beginning:-0.07 (p=0.537) ↑, middle:0.06 (p=0.585) ↑, end:-0.16 (p=0.138) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
expletives_count,Métaphore,transitions,"full:-0.02 (p=0.818) → beginning:0.07 (p=0.518) ↑, middle:-0.02 (p=0.885) ↑, end:-0.08 (p=0.433) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
expletives_count,Discours,transitions,"full:0.12 (p=0.280) → beginning:0.21 (p=0.048) ↑, middle:0.08 (p=0.471) ↓, end:-0.01 (p=0.913) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
expletives_count,L'introduction,transitions,"full:0.02 (p=0.865) → beginning:0.06 (p=0.547) ↑, middle:-0.08 (p=0.474) ↓, end:0.02 (p=0.886) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
expletives_count,La conclusion,transitions,"full:-0.12 (p=0.266) → beginning:-0.01 (p=0.942) ↑, middle:-0.04 (p=0.743) ↑, end:-0.16 (p=0.128) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
expletives_count,Persuasivité,transitions,"full:0.05 (p=0.639) → beginning:0.03 (p=0.774) ↓, middle:0.06 (p=0.578) ↑, end:0.04 (p=0.711) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
expletives_count,Clarté du Langage,transitions,"full:0.02 (p=0.815) → beginning:0.12 (p=0.258) ↑, middle:0.01 (p=0.897) ↓, end:0.01 (p=0.945) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
expletives_count,Créativité du discours,transitions,"full:0.08 (p=0.473) → beginning:0.09 (p=0.415) ↑, middle:0.04 (p=0.712) ↓, end:-0.06 (p=0.582) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
expletives_count,Global,transitions,"full:-0.03 (p=0.810) → beginning:0.05 (p=0.608) ↑, middle:-0.01 (p=0.898) ↑, end:-0.08 (p=0.445) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
polysyndeton_count,Présentation du Sujet,transitions,"full:-0.02 (p=0.880) → beginning:0.02 (p=0.827) ↑, middle:-0.02 (p=0.854) ↓, end:-0.04 (p=0.692) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
polysyndeton_count,Structure,transitions,"full:0.05 (p=0.607) → beginning:0.02 (p=0.885) ↓, middle:0.09 (p=0.390) ↑, end:0.02 (p=0.864) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
polysyndeton_count,Niveau de Langue,transitions,"full:0.00 (p=0.993) → beginning:-0.09 (p=0.392) ↓, middle:0.03 (p=0.756) ↑, end:0.03 (p=0.808) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
polysyndeton_count,Voix Passive,transitions,"full:0.07 (p=0.485) → beginning:0.00 (p=1.000) ↓, middle:0.01 (p=0.914) ↓, end:0.10 (p=0.372) ↑",,0.05,3,,0.025,2,,0.05,1,,0.01667,3
polysyndeton_count,Concision,transitions,"full:-0.07 (p=0.511) → beginning:0.02 (p=0.876) ↑, middle:-0.03 (p=0.770) ↑, end:-0.07 (p=0.531) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
polysyndeton_count,Redondance,transitions,"full:-0.04 (p=0.721) → beginning:-0.12 (p=0.273) ↓, middle:0.07 (p=0.536) ↑, end:-0.02 (p=0.828) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
polysyndeton_count,Langage Négatif,transitions,"full:0.21 (p=0.048) → beginning:0.17 (p=0.108) ↓, middle:0.05 (p=0.666) ↓, end:0.22 (p=0.041) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
polysyndeton_count,Métaphore,transitions,"full:-0.15 (p=0.158) → beginning:-0.01 (p=0.899) ↑, middle:-0.22 (p=0.035) ↓, end:-0.12 (p=0.259) ↑",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
polysyndeton_count,Discours,transitions,"full:-0.01 (p=0.931) → beginning:-0.01 (p=0.907) ↓, middle:0.09 (p=0.397) ↑, end:-0.01 (p=0.903) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
polysyndeton_count,L'introduction,transitions,"full:0.08 (p=0.478) → beginning:0.04 (p=0.686) ↓, middle:0.08 (p=0.438) ↑, end:0.07 (p=0.488) ↓",,0.05,6,,0.01667,3,,0.01667,3,,0.00833,6
